id_procedimiento,procedimiento_numero,id_acta_apertura,fecha_creacion,cantidad_ofertas_confirmadas,id_oferta,id_proveedor,razon_social
10876,452-0001-LPU17,7594,2017-03-23T16:00:00,4,19897,11439,
10876,452-0001-LPU17,7594,2017-03-23T16:00:00,4,19898,11440,
10876,452-0001-LPU17,7594,2017-03-23T16:00:00,4,19891,11441,
10876,452-0001-LPU17,7594,2017-03-23T16:00:00,4,19894,11450,
10877,452-0003-LPU17,7595,2017-04-06T16:00:00,6,19895,11454,romina paola ucci
10877,452-0003-LPU17,7595,2017-04-06T16:00:00,6,19896,11455,SIAT S.A.
10877,452-0003-LPU17,7595,2017-04-06T16:00:00,6,19900,11462,CASELLA S.A.
10877,452-0003-LPU17,7595,2017-04-06T16:00:00,6,19902,11449,
10877,452-0003-LPU17,7595,2017-04-06T16:00:00,6,19903,11452,Usuario Prueba
10877,452-0003-LPU17,7595,2017-04-06T16:00:00,6,19904,11447,
10878,81-0011-LPU17,7611,2017-12-01T11:00:00,2,19956,11665,KAVOS S.A.
10878,81-0011-LPU17,7611,2017-12-01T11:00:00,2,19957,11626,CRIBA S.A.
10883,81-0017-LPU17,7612,2017-12-05T11:00:00,2,19928,11627,INSA S.A.
10883,81-0017-LPU17,7612,2017-12-05T11:00:00,2,19930,11483,DRAGADOS Y OBRAS PORTUARIAS S.A.
10884,82-0001-LPU17,7604,2017-11-07T14:00:00,1,19932,11533,PANEDILE ARGENTINA S.A.I.C.F e I.
10886,82-0002-LPU17,7605,2017-11-07T15:00:00,4,19933,11533,PANEDILE ARGENTINA S.A.I.C.F e I.
10886,82-0002-LPU17,7605,2017-11-07T15:00:00,4,19936,11537,CONSTRUCTORA SUDAMERICANA S.A.
10886,82-0002-LPU17,7605,2017-11-07T15:00:00,4,19938,11638,CONSTRUCTORA LANUSSE S.A.
10886,82-0002-LPU17,7605,2017-11-07T15:00:00,4,19925,11594,SADEC SA
10887,82-0004-LPU17,7606,2017-11-08T14:34:00,4,19926,11476,LUCAS JAVIER MONTEGROSSO
10887,82-0004-LPU17,7606,2017-11-08T14:34:00,4,19939,11537,CONSTRUCTORA SUDAMERICANA S.A.
10887,82-0004-LPU17,7606,2017-11-08T14:34:00,4,19941,11648,TRANSPORTADORA DE GAS DEL SUR S.A.-SACDE SOCIEDAD ARGENTINA DE CONSTRUCCION Y DESARROLLO ESTRATEGICO S.A.-UNION TRANSITORIA
10887,82-0004-LPU17,7606,2017-11-08T14:34:00,4,19934,11533,PANEDILE ARGENTINA S.A.I.C.F e I.
10888,452-0004-LPU17,7597,2017-06-23T12:01:00,7,19906,11511,CONINSA S.A.
10888,452-0004-LPU17,7601,2017-08-15T12:01:00,7,19906,11511,CONINSA S.A.
10888,452-0004-LPU17,7597,2017-06-23T12:01:00,7,19907,11510,Techint Compañia Tecnica Internacional S.A.C. e I.
10888,452-0004-LPU17,7601,2017-08-15T12:01:00,7,19907,11510,Techint Compañia Tecnica Internacional S.A.C. e I.
10888,452-0004-LPU17,7597,2017-06-23T12:01:00,7,19909,11509,SEMISA INFRAESTRUCTURA S.A.
10888,452-0004-LPU17,7601,2017-08-15T12:01:00,7,19909,11509,SEMISA INFRAESTRUCTURA S.A.
10888,452-0004-LPU17,7597,2017-06-23T12:01:00,7,19911,11444,
10888,452-0004-LPU17,7601,2017-08-15T12:01:00,7,19911,11444,
10888,452-0004-LPU17,7597,2017-06-23T12:01:00,7,19912,11489,TERMAIR S.A.
10888,452-0004-LPU17,7601,2017-08-15T12:01:00,7,19912,11489,TERMAIR S.A.
10888,452-0004-LPU17,7597,2017-06-23T12:01:00,7,19913,11494,EMPRESA DE SERVICIOS Y CONSTRUCCIONES CIVILES
10888,452-0004-LPU17,7601,2017-08-15T12:01:00,7,19913,11494,EMPRESA DE SERVICIOS Y CONSTRUCCIONES CIVILES
10888,452-0004-LPU17,7597,2017-06-23T12:01:00,7,19914,11504,ELECTRIFICADORA DEL VALLE S.A.
10888,452-0004-LPU17,7601,2017-08-15T12:01:00,7,19914,11504,ELECTRIFICADORA DEL VALLE S.A.
10892,452-0005-LPU17,7599,2017-07-24T12:01:00,1,19917,11488,carlos martin llanos
10895,23-0015-LPU17,7616,2017-12-12T12:30:00,5,19951,11594,SADEC SA
10895,23-0015-LPU17,7616,2017-12-12T12:30:00,5,19965,11685,RODE S.A.
10895,23-0015-LPU17,7616,2017-12-12T12:30:00,5,19955,11687,COARCO SA
10895,23-0015-LPU17,7616,2017-12-12T12:30:00,5,19969,11633,POC BonAr Argentina SRL
10895,23-0015-LPU17,7616,2017-12-12T12:30:00,5,19970,11705,MERCO VIAL S.A.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19971,11652,ORIENTE CONSTRUCCIONES S.A.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19972,11663,IGNACAM SERVICIOS S.A.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19973,11690,carcereny construcciones s.a.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19975,11577,PEDRO MADEDDU Y CIA S.R.L.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19976,11584,SISTECO SRL
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19978,11595,POSE SA
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19979,11587,JUAN JOSE HARIYO
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19980,11646,EDIFICADORA TAURO SA
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19981,11650,TECNIPISOS S.A.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19982,11484,ECOPARQUES DE ARGENTINA S.A.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19983,11668,SABAVISA SA
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19984,11608,Rovella Carranza S.A.
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19985,11467,alfinco srl
10897,81-0035-LPU17,7617,2017-12-15T13:00:00,14,19968,11525,BTU S.A.
10898,452-0007-LPU17,7609,2017-11-09T12:02:00,7,19927,11590,Prates y Cia SA
10898,452-0007-LPU17,7609,2017-11-09T12:02:00,7,19922,11599,Kajai S.A.
10898,452-0007-LPU17,7609,2017-11-09T12:02:00,7,19935,11580,Desarrolladora Los Tilos SA
10898,452-0007-LPU17,7609,2017-11-09T12:02:00,7,19942,11621,PIRAMIDE S.A.
10898,452-0007-LPU17,7609,2017-11-09T12:02:00,7,19944,11602,INMAC SA
10898,452-0007-LPU17,7609,2017-11-09T12:02:00,7,19945,11618,Camuzzi Gas Pampeana S.A.
10898,452-0007-LPU17,7609,2017-11-09T12:02:00,7,19940,11522,federico olvirri
10899,82-0018-LPU17,7623,2018-01-18T14:00:00,1,20017,11594,SADEC SA
10900,82-0019-LPU17,7624,2018-01-18T15:00:00,6,20018,11549,Mecall SRL
10900,82-0019-LPU17,7624,2018-01-18T15:00:00,6,20021,11606,Bureau Veritas Argentina S.A.
10900,82-0019-LPU17,7624,2018-01-18T15:00:00,6,20022,11667,
10900,82-0019-LPU17,7624,2018-01-18T15:00:00,6,19993,11537,CONSTRUCTORA SUDAMERICANA S.A.
10900,82-0019-LPU17,7624,2018-01-18T15:00:00,6,19996,11562,Marcela Alejandra Ferreira
10900,82-0019-LPU17,7624,2018-01-18T15:00:00,6,20016,11669,GRUPO ABACO S.A.
10901,82-0020-LPU17,7621,2018-01-17T14:00:00,4,20014,11694,Andrea Zulma Aguirre
10901,82-0020-LPU17,7621,2018-01-17T14:00:00,4,20008,11562,Marcela Alejandra Ferreira
10901,82-0020-LPU17,7621,2018-01-17T14:00:00,4,20009,11648,TRANSPORTADORA DE GAS DEL SUR S.A.-SACDE SOCIEDAD ARGENTINA DE CONSTRUCCION Y DESARROLLO ESTRATEGICO S.A.-UNION TRANSITORIA
10901,82-0020-LPU17,7621,2018-01-17T14:00:00,4,19991,11537,CONSTRUCTORA SUDAMERICANA S.A.
10902,82-0021-LPU17,7622,2018-01-17T15:00:00,2,20011,11648,TRANSPORTADORA DE GAS DEL SUR S.A.-SACDE SOCIEDAD ARGENTINA DE CONSTRUCCION Y DESARROLLO ESTRATEGICO S.A.-UNION TRANSITORIA
10902,82-0021-LPU17,7622,2018-01-17T15:00:00,2,20015,11594,SADEC SA
10903,81-0037-LPU17,7634,2018-04-10T13:00:00,6,20010,11508,PEITEL S.A.
10903,81-0037-LPU17,7634,2018-04-10T13:00:00,6,20110,11612,Seibo Ingenier­a S.a.
10903,81-0037-LPU17,7634,2018-04-10T13:00:00,6,20111,11575,CONORVIAL SA
10903,81-0037-LPU17,7634,2018-04-10T13:00:00,6,20114,11504,ELECTRIFICADORA DEL VALLE S.A.
10903,81-0037-LPU17,7634,2018-04-10T13:00:00,6,20115,11467,alfinco srl
10903,81-0037-LPU17,7634,2018-04-10T13:00:00,6,20116,11577,PEDRO MADEDDU Y CIA S.R.L.
10904,81-0040-LPU17,7610,2017-11-17T13:00:00,6,19952,11622,ACIER SRL
10904,81-0040-LPU17,7610,2017-11-17T13:00:00,6,19953,11483,DRAGADOS Y OBRAS PORTUARIAS S.A.
10904,81-0040-LPU17,7610,2017-11-17T13:00:00,6,19954,11615,TRACE GROUP S.A.
10904,81-0040-LPU17,7610,2017-11-17T13:00:00,6,19947,11610,CONSTRUCTORA VENETTO S.A.
10904,81-0040-LPU17,7610,2017-11-17T13:00:00,6,19948,11623,KORO SRL
10904,81-0040-LPU17,7610,2017-11-17T13:00:00,6,19949,11616,AC&A S.A
10905,82-0029-LPU17,7619,2018-01-10T14:00:00,6,19997,11637,SGS ARGENTINA S.A
10905,82-0029-LPU17,7619,2018-01-10T14:00:00,6,20001,11562,Marcela Alejandra Ferreira
10905,82-0029-LPU17,7619,2018-01-10T14:00:00,6,20004,11678,Burgwardt y Cia. S.A.I.C. Y A.G.
10905,82-0029-LPU17,7619,2018-01-10T14:00:00,6,20005,11709,MURGA Y HANNE CONSTRUCTORA S.R.L.
10905,82-0029-LPU17,7619,2018-01-10T14:00:00,6,20006,11667,
10905,82-0029-LPU17,7619,2018-01-10T14:00:00,6,20007,11606,Bureau Veritas Argentina S.A.
10906,82-0030-LPU17,7620,2018-01-11T14:00:00,5,20002,11648,TRANSPORTADORA DE GAS DEL SUR S.A.-SACDE SOCIEDAD ARGENTINA DE CONSTRUCCION Y DESARROLLO ESTRATEGICO S.A.-UNION TRANSITORIA
10906,82-0030-LPU17,7620,2018-01-11T14:00:00,5,20003,11694,Andrea Zulma Aguirre
10906,82-0030-LPU17,7620,2018-01-11T14:00:00,5,20000,11594,SADEC SA
10906,82-0030-LPU17,7620,2018-01-11T14:00:00,5,19998,11637,SGS ARGENTINA S.A
10906,82-0030-LPU17,7620,2018-01-11T14:00:00,5,19986,11665,KAVOS S.A.
10907,23-0026-LPU17,7615,2017-12-11T12:02:00,2,19967,11648,TRANSPORTADORA DE GAS DEL SUR S.A.-SACDE SOCIEDAD ARGENTINA DE CONSTRUCCION Y DESARROLLO ESTRATEGICO S.A.-UNION TRANSITORIA
10907,23-0026-LPU17,7615,2017-12-11T12:02:00,2,19964,11559,MARTINEZ Y DE LA FUENTE S.A.
10909,452-0008-LPU17,7628,2018-02-02T12:03:00,3,20012,11488,carlos martin llanos
10909,452-0008-LPU17,7628,2018-02-02T12:03:00,3,20036,11490,Paolini Hnos S.A
10909,452-0008-LPU17,7628,2018-02-02T12:03:00,3,20025,11492,NEOCON S.A.
10910,82-0035-LPU17,7631,2018-02-20T14:00:00,3,20068,11564,TECYMAQ SA
10910,82-0035-LPU17,7631,2018-02-20T14:00:00,3,20069,11791,EMPRESA CONSTRUCTORA ROQUE MOCCIOLA S.A.
10910,82-0035-LPU17,7631,2018-02-20T14:00:00,3,20070,11645,Rol Constructora S.A.
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20081,11798,CN SAPAG SOCIEDAD ANONIMA
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20082,11720,Cristian Necchi
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20083,11562,Marcela Alejandra Ferreira
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20084,11815,PECAM S.A.
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20085,11735,Juan Jos? Roth
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20090,11773,TECNOLATINA S.A.
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20091,11813,CONSUR S.R.L.
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20092,11549,Mecall SRL
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20093,11807,HIDROSKY S.A.
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20094,11606,Bureau Veritas Argentina S.A.
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20095,11667,
10911,82-0036-LPU17,7632,2018-03-15T14:00:00,12,20096,11788,Kopar S.A.
10914,451-0022-LPU17,7618,2018-01-08T14:30:00,2,19999,11671,COEMYC S.A.
10914,451-0022-LPU17,7618,2018-01-08T14:30:00,2,19987,11706,Vialmani S.A.
10919,81/9-0047-LPU17,7630,2018-02-19T13:00:00,1,20065,11609,Consultora en Ingenier­a y T?cnica Industrial S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20066,11615,TRACE GROUP S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20067,11608,Rovella Carranza S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20031,11670,CHINA GEZHOUBA GROUP COMPANY LIMITED-SUCURSAL ARGENTINA
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20033,11650,TECNIPISOS S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20037,11774,Pelque SA
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20038,11734,Mateo constructora SRL
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20039,11706,Vialmani S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20040,11712,TALLER I S.R.L.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20041,11744,IVECOR S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20043,11579,Romero Cammisa Construcciones S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20045,11750,CONSTRUCCIONES INGEVIAL S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20048,11584,SISTECO SRL
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20053,11752,MEDITERRANEO S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20054,11758,Miguel Eugenio Casellotti
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20055,11591,Benito Roggio e Hijos S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20056,11604,Check Full Group Srl
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20057,11671,COEMYC S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20058,11634,MASA ARGENTINA S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20059,11776,"Viamapa,SA"
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20060,11780,F.B. CONSTRUCCIONES S.R.L.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20061,11646,EDIFICADORA TAURO SA
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20062,11769,C.O.V.Y.C. S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20063,11664,NELTEC S.R.L
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20064,11785,CONSTRUERE INGENIERIA S.A.
10920,451-0002-LPU18,7629,2018-02-09T14:30:00,25,20020,11746,VILLAREX SA
10921,451-0004-LPU18,7633,2018-03-28T14:30:00,7,20078,11783,Construcciones Omi S.A.
10921,451-0004-LPU18,7633,2018-03-28T14:30:00,7,20098,11734,Mateo constructora SRL
10921,451-0004-LPU18,7633,2018-03-28T14:30:00,7,20100,11776,"Viamapa,SA"
10921,451-0004-LPU18,7633,2018-03-28T14:30:00,7,20101,11645,Rol Constructora S.A.
10921,451-0004-LPU18,7633,2018-03-28T14:30:00,7,20103,11483,DRAGADOS Y OBRAS PORTUARIAS S.A.
10921,451-0004-LPU18,7633,2018-03-28T14:30:00,7,20104,11746,VILLAREX SA
10921,451-0004-LPU18,7633,2018-03-28T14:30:00,7,20105,11821,CODI S.A.
10922,82-0003-LPU18,7684,2018-06-26T14:48:00,3,20130,11922,ASPECT SOLUTIONS SRL
10922,82-0003-LPU18,7684,2018-06-26T14:48:00,3,20131,11533,PANEDILE ARGENTINA S.A.I.C.F e I.
10922,82-0003-LPU18,7684,2018-06-26T14:48:00,3,20133,11476,LUCAS JAVIER MONTEGROSSO
10923,82-0004-LPU18,7686,2018-06-29T14:00:00,5,20132,11665,KAVOS S.A.
10923,82-0004-LPU18,7686,2018-06-29T14:00:00,5,20136,11648,TRANSPORTADORA DE GAS DEL SUR S.A.-SACDE SOCIEDAD ARGENTINA DE CONSTRUCCION Y DESARROLLO ESTRATEGICO S.A.-UNION TRANSITORIA
10923,82-0004-LPU18,7686,2018-06-29T14:00:00,5,20138,11669,GRUPO ABACO S.A.
10923,82-0004-LPU18,7686,2018-06-29T14:00:00,5,20139,11645,Rol Constructora S.A.
10923,82-0004-LPU18,7686,2018-06-29T14:00:00,5,20140,11904,ADL CONSTRUCCIONES SRL
10924,82-0005-LPU18,7685,2018-06-28T14:00:00,2,20134,11815,PECAM S.A.
10924,82-0005-LPU18,7685,2018-06-28T14:00:00,2,20135,11922,ASPECT SOLUTIONS SRL
10925,46/18-0006-LPU18,7635,2018-05-16T10:00:00,4,20118,11863,TECNOA S.R.L.
10925,46/18-0006-LPU18,7635,2018-05-16T10:00:00,4,20119,11859,VAWA SACICI
10925,46/18-0006-LPU18,7635,2018-05-16T10:00:00,4,20120,11864,Marcela Prone
10925,46/18-0006-LPU18,7635,2018-05-16T10:00:00,4,20121,11865,Gonzalo Rodriguez del Pozo
10929,82-0010-LPU18,7687,2018-08-03T14:00:00,2,20141,11935,DI LUCA EXCAVACIONES SRL
10929,82-0010-LPU18,7687,2018-08-03T14:00:00,2,20143,11736,DYGA INGENIER™A Y OBRAS S.R.L.
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20144,11940,B. y L.S.A.
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20147,11712,TALLER I S.R.L.
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20148,11670,CHINA GEZHOUBA GROUP COMPANY LIMITED-SUCURSAL ARGENTINA
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20149,11734,Mateo constructora SRL
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20150,11604,Check Full Group Srl
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20151,11645,Rol Constructora S.A.
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20152,11650,TECNIPISOS S.A.
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20153,11536,INGECO S.A.C.C.I.F.I.A.G.F. y S.
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20154,11495,RAUL ERNESTO NOVOA
10930,451-0011-LPU18,7688,2018-08-15T14:30:00,10,20155,11746,VILLAREX SA
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20156,11935,DI LUCA EXCAVACIONES SRL
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20157,11540,CONSCA SA
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20158,11823,MASOERO Y ASOCIADOS SRL
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20159,11962,DDAJ TRADE SRL
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20161,11485,B C s.r.l.
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20163,11965,
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20165,11969,
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20169,11659,TECHNICAL AMBIENTAL SRL
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20171,11977,RIGEL SRL
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20172,11958,FEDERICO ANDRES BARBERO
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20176,11700,Pablo Mauricio Martinez
10936,39-0016-LPU18,7689,2018-10-05T10:00:00,12,20177,11968,COBA SRL - MATEO CONSTRUCTORA SRL UNION TRANSITORIA
10940,279-0005-LPU18,7691,2018-10-26T12:00:00,6,20178,11687,COARCO SA
10940,279-0005-LPU18,7691,2018-10-26T12:00:00,6,20183,12009,CELOTTO CONSTRUCCIONES
10940,279-0005-LPU18,7691,2018-10-26T12:00:00,6,20187,11659,TECHNICAL AMBIENTAL SRL
10940,279-0005-LPU18,7691,2018-10-26T12:00:00,6,20188,11862,CONSTRUCTORA SAN GUILLERMO S.A.
10940,279-0005-LPU18,7691,2018-10-26T12:00:00,6,20189,11935,DI LUCA EXCAVACIONES SRL
10940,279-0005-LPU18,7691,2018-10-26T12:00:00,6,20174,11716,INDO S.A.
10941,279-0006-LPU18,7692,2018-10-26T12:30:00,4,20191,11935,DI LUCA EXCAVACIONES SRL
10941,279-0006-LPU18,7692,2018-10-26T12:30:00,4,20185,12009,CELOTTO CONSTRUCCIONES
10941,279-0006-LPU18,7692,2018-10-26T12:30:00,4,20181,11687,COARCO SA
10941,279-0006-LPU18,7692,2018-10-26T12:30:00,4,20195,11862,CONSTRUCTORA SAN GUILLERMO S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20197,11746,VILLAREX SA
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20201,11597,CONSTRUCTORA DOS ARROYOS S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20253,12024,SAN BERNARDO CONSTRUCTORA SRL
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20274,11519,ISOLUX INGENIERIA S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20277,11465,Turbodisel S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20278,11521,Carlos R. Nosiglia Construcciones S.R.L.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20279,11615,TRACE GROUP S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20280,12020,INGEPAK
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20281,12027,D&MA S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20284,11671,COEMYC S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20258,11610,CONSTRUCTORA VENETTO S.A.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20266,12032,Arr-Ca S.R.L.
10942,81-0021-LPU18,7696,2018-11-26T11:00:00,13,20268,11645,Rol Constructora S.A.
10943,74-0013-LPU18,7693,2018-11-07T12:00:00,1,20212,11982,Fÿbrica S.R.L.
10945,39-0030-LPU18,7699,2018-12-04T9:00:00,6,20256,11998,E.V.A. S.A.
10945,39-0030-LPU18,7699,2018-12-04T9:00:00,6,20291,12011,
10945,39-0030-LPU18,7699,2018-12-04T9:00:00,6,20292,12049,TEKCHACO S.R.L.
10945,39-0030-LPU18,7699,2018-12-04T9:00:00,6,20192,11935,DI LUCA EXCAVACIONES SRL
10945,39-0030-LPU18,7699,2018-12-04T9:00:00,6,20297,12017,MARIANO JOEL DAVID VELIS
10945,39-0030-LPU18,7699,2018-12-04T9:00:00,6,20298,11659,TECHNICAL AMBIENTAL SRL
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20299,11965,
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20300,11823,MASOERO Y ASOCIADOS SRL
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20305,11700,Pablo Mauricio Martinez
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20290,11540,CONSCA SA
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20293,12012,XQATRO
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20263,12033,PROYECTO A S.R.L.
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20248,11505,Contreras Hermanos S.A.I.C.I.F.A.G. y M.
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20254,12045,Masa Desarrollos SRL
10948,39-0031-LPU18,7700,2018-12-05T9:00:00,9,20211,12038,EDICIONES SRL
10949,279-0009-LPU18,7694,2018-11-12T11:00:00,3,20208,12011,
10949,279-0009-LPU18,7694,2018-11-12T11:00:00,3,20209,11687,COARCO SA
10949,279-0009-LPU18,7694,2018-11-12T11:00:00,3,20232,11997,EXPLOSIVOS Y SERVICIOS DEXSE S.A.
10950,279-0010-LPU18,7695,2018-11-12T12:00:00,6,20241,11997,EXPLOSIVOS Y SERVICIOS DEXSE S.A.
10950,279-0010-LPU18,7695,2018-11-12T12:00:00,6,20244,12023,LATINOTCA.COM S.A.
10950,279-0010-LPU18,7695,2018-11-12T12:00:00,6,20247,11862,CONSTRUCTORA SAN GUILLERMO S.A.
10950,279-0010-LPU18,7695,2018-11-12T12:00:00,6,20210,12011,
10950,279-0010-LPU18,7695,2018-11-12T12:00:00,6,20207,11687,COARCO SA
10950,279-0010-LPU18,7695,2018-11-12T12:00:00,6,20194,11935,DI LUCA EXCAVACIONES SRL
10951,46/18-0044-LPU18,7703,2019-01-16T8:00:00,5,21322,12033,PROYECTO A S.R.L.
10951,46/18-0044-LPU18,7703,2019-01-16T8:00:00,5,21323,11823,MASOERO Y ASOCIADOS SRL
10951,46/18-0044-LPU18,7703,2019-01-16T8:00:00,5,21326,12094,IDEA S.A
10951,46/18-0044-LPU18,7703,2019-01-16T8:00:00,5,21327,11930,HUMANN ANGEL ANTONIO HUMANN MARTIN SEBASTIAN SH
10951,46/18-0044-LPU18,7703,2019-01-16T8:00:00,5,20311,11924,Felix Rincon
10952,81-0024-LPU18,7713,2019-05-06T11:00:00,3,21394,12164,AGUSTINA FRESIA GARCIA
10952,81-0024-LPU18,7713,2019-05-06T11:00:00,3,21396,12162,SERVICIOS Y MANTENIMIENTO VIAL S.R.L.
10952,81-0024-LPU18,7713,2019-05-06T11:00:00,3,21397,12175,TALLERES B.J. IRRAZABAL S.A.
10953,81-0025-LPU18,7701,2019-01-04T11:00:00,6,20313,11513,CR Constructora S.R.L.
10953,81-0025-LPU18,7701,2019-01-04T11:00:00,6,20315,12023,LATINOTCA.COM S.A.
10953,81-0025-LPU18,7701,2019-01-04T11:00:00,6,20316,11564,TECYMAQ SA
10953,81-0025-LPU18,7701,2019-01-04T11:00:00,6,21318,11627,INSA S.A.
10953,81-0025-LPU18,7701,2019-01-04T11:00:00,6,21320,12077,
10953,81-0025-LPU18,7701,2019-01-04T11:00:00,6,20272,11483,DRAGADOS Y OBRAS PORTUARIAS S.A.
10955,279-0011-LPU18,7697,2018-11-26T12:00:00,3,20273,12023,LATINOTCA.COM S.A.
10955,279-0011-LPU18,7697,2018-11-26T12:00:00,3,20267,11997,EXPLOSIVOS Y SERVICIOS DEXSE S.A.
10955,279-0011-LPU18,7697,2018-11-26T12:00:00,3,20286,12011,
10956,14-0019-LPU18,7709,2019-03-08T10:00:00,3,21364,11743,FUNDACION PRO ENDURO CORDOBA
10956,14-0019-LPU18,7709,2019-03-08T10:00:00,3,21366,11755,Luis Waldo Barrionuevo
10956,14-0019-LPU18,7709,2019-03-08T10:00:00,3,21355,12017,MARIANO JOEL DAVID VELIS
10957,81/9-0041-CDI18,7702,2019-01-07T19:00:00,1,21321,11973,
